gene_id	gene_name	protein_id	mondo_disease_id	disease_label	mondo_ancestor_id	ancestor_label	experimental_protein_link	linked_protein_ids	linked_protein_names	evidence_strength
ENSG00000111913	RIPOR2	ENSP00000495914	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000495914	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000354623;ENSP00000373648;ENSP00000466561	WHRN;KCNQ3;CEACAM16	45;128;46
ENSG00000111913	RIPOR2	ENSP00000482957	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000482957	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000482957	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000354623;ENSP00000373648;ENSP00000466561	WHRN;KCNQ3;CEACAM16	45;128;46
ENSG00000092098	RNF31	ENSP00000453574	MONDO_0957981	immunodeficiency 115 with autoinflammation	MONDO_0005046	immune system disorder	False	ENSP00000300134;ENSP00000362680	STAT6;SRC	93;43
ENSG00000092098	RNF31	ENSP00000315112	MONDO_0957981	immunodeficiency 115 with autoinflammation	MONDO_0005046	immune system disorder	False	ENSP00000300134;ENSP00000362680	STAT6;SRC	93;43
ENSG00000100241	SBF1	ENSP00000510414	MONDO_0014117	Charcot-Marie-Tooth disease type 4B3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000386759	DNAJC5;SETD2	165;94
ENSG00000100241	SBF1	ENSP00000370196	MONDO_0014117	Charcot-Marie-Tooth disease type 4B3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000386759	DNAJC5;SETD2	165;94
ENSG00000100241	SBF1	ENSP00000509117	MONDO_0014117	Charcot-Marie-Tooth disease type 4B3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000386759	DNAJC5;SETD2	165;94
ENSG00000132517	SLC52A1	ENSP00000254853	MONDO_0014013	maternal riboflavin deficiency			False			
ENSG00000132517	SLC52A1	ENSP00000399979	MONDO_0014013	maternal riboflavin deficiency			False			
ENSG00000197122	SRC	ENSP00000508666	MONDO_0014837	thrombocytopenia 6	MONDO_0003900	connective tissue disorder	False	ENSP00000369889;ENSP00000370034;ENSP00000412237	COL2A1;TLR7;IL10	84;100;52
ENSG00000197122	SRC	ENSP00000508666	MONDO_0014837	thrombocytopenia 6	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000232003;ENSP00000249373;ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000287936;ENSP00000289104;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000341838;ENSP00000346694;ENSP00000356150;ENSP00000356899;ENSP00000363071;ENSP00000364524;ENSP00000369889;ENSP00000380367	HRG;SMO;KRAS;WNT5A;HYAL1;HMGCR;MRAS;ACTC1;JAG2;FGFR3;TNNI3;HNRNPA2B1;MDM4;DDR2;DES;PAX7;COL2A1;MYH2	98;71;297;92;110;49;70;90;53;50;292;51;183;84;79
ENSG00000197122	SRC	ENSP00000508666	MONDO_0014837	thrombocytopenia 6	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000248437;ENSP00000249071;ENSP00000300134;ENSP00000301015;ENSP00000329312;ENSP00000331614;ENSP00000356150;ENSP00000356436;ENSP00000361850;ENSP00000366307;ENSP00000416561;ENSP00000433488;ENSP00000493623;ENSP00000494125;ENSP00000494609;ENSP00000494750	NFKB1;HRG;TUBA4A;RAC2;STAT6;PIEZO1;IGLL1;IKZF1;MDM4;PLA2G4A;PLAU;THBD;CFB;FLI1;FYB1;TPM4;ABCC4;ACTB	95;98;214;110;96;59;81;71;50;89;52;91;137;54;215
ENSG00000197122	SRC	ENSP00000508666	MONDO_0014837	thrombocytopenia 6	MONDO_0005046	immune system disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000256078;ENSP00000257749;ENSP00000289104;ENSP00000295025;ENSP00000300134;ENSP00000315112;ENSP00000329312;ENSP00000331614;ENSP00000339467;ENSP00000339477;ENSP00000344544;ENSP00000356150;ENSP00000366307;ENSP00000370034;ENSP00000378845;ENSP00000404833;ENSP00000412237;ENSP00000416561;ENSP00000419260;ENSP00000482657	NFKB1;RAC2;KRAS;BACH2;MRAS;REL;STAT6;RNF31;IGLL1;IKZF1;RHOG;ICOSLG;IKZF3;MDM4;THBD;TLR7;LAT;TAPBP;IL10;CFB;PIK3CG;MAP3K14	95;110;297;70;98;96;43;81;71;53;50;100;62;52;69
ENSG00000197122	SRC	ENSP00000508666	MONDO_0014837	thrombocytopenia 6	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000264932;ENSP00000331614	NFKB1;SDHA;IKZF1	95;45;71
ENSG00000197122	SRC	ENSP00000509325	MONDO_0014837	thrombocytopenia 6	MONDO_0003900	connective tissue disorder	False	ENSP00000369889;ENSP00000370034;ENSP00000412237	COL2A1;TLR7;IL10	84;100;52
ENSG00000197122	SRC	ENSP00000509325	MONDO_0014837	thrombocytopenia 6	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000232003;ENSP00000249373;ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000287936;ENSP00000289104;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000341838;ENSP00000346694;ENSP00000356150;ENSP00000356899;ENSP00000363071;ENSP00000364524;ENSP00000369889;ENSP00000380367	HRG;SMO;KRAS;WNT5A;HYAL1;HMGCR;MRAS;ACTC1;JAG2;FGFR3;TNNI3;HNRNPA2B1;MDM4;DDR2;DES;PAX7;COL2A1;MYH2	98;71;297;92;110;49;70;90;53;50;292;51;183;84;79
ENSG00000197122	SRC	ENSP00000509325	MONDO_0014837	thrombocytopenia 6	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000248437;ENSP00000249071;ENSP00000300134;ENSP00000301015;ENSP00000329312;ENSP00000331614;ENSP00000356150;ENSP00000356436;ENSP00000361850;ENSP00000366307;ENSP00000416561;ENSP00000433488;ENSP00000493623;ENSP00000494125;ENSP00000494609;ENSP00000494750	NFKB1;HRG;TUBA4A;RAC2;STAT6;PIEZO1;IGLL1;IKZF1;MDM4;PLA2G4A;PLAU;THBD;CFB;FLI1;FYB1;TPM4;ABCC4;ACTB	95;98;214;110;96;59;81;71;50;89;52;91;137;54;215
ENSG00000197122	SRC	ENSP00000509325	MONDO_0014837	thrombocytopenia 6	MONDO_0005046	immune system disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000256078;ENSP00000257749;ENSP00000289104;ENSP00000295025;ENSP00000300134;ENSP00000315112;ENSP00000329312;ENSP00000331614;ENSP00000339467;ENSP00000339477;ENSP00000344544;ENSP00000356150;ENSP00000366307;ENSP00000370034;ENSP00000378845;ENSP00000404833;ENSP00000412237;ENSP00000416561;ENSP00000419260;ENSP00000482657	NFKB1;RAC2;KRAS;BACH2;MRAS;REL;STAT6;RNF31;IGLL1;IKZF1;RHOG;ICOSLG;IKZF3;MDM4;THBD;TLR7;LAT;TAPBP;IL10;CFB;PIK3CG;MAP3K14	95;110;297;70;98;96;43;81;71;53;50;100;62;52;69
ENSG00000197122	SRC	ENSP00000509325	MONDO_0014837	thrombocytopenia 6	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000264932;ENSP00000331614	NFKB1;SDHA;IKZF1	95;45;71
ENSG00000197122	SRC	ENSP00000362680	MONDO_0014837	thrombocytopenia 6	MONDO_0003900	connective tissue disorder	False	ENSP00000369889;ENSP00000370034;ENSP00000412237	COL2A1;TLR7;IL10	84;100;52
ENSG00000197122	SRC	ENSP00000362680	MONDO_0014837	thrombocytopenia 6	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000232003;ENSP00000249373;ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000287936;ENSP00000289104;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000341838;ENSP00000346694;ENSP00000356150;ENSP00000356899;ENSP00000363071;ENSP00000364524;ENSP00000369889;ENSP00000380367	HRG;SMO;KRAS;WNT5A;HYAL1;HMGCR;MRAS;ACTC1;JAG2;FGFR3;TNNI3;HNRNPA2B1;MDM4;DDR2;DES;PAX7;COL2A1;MYH2	98;71;297;92;110;49;70;90;53;50;292;51;183;84;79
ENSG00000197122	SRC	ENSP00000362680	MONDO_0014837	thrombocytopenia 6	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000248437;ENSP00000249071;ENSP00000300134;ENSP00000301015;ENSP00000329312;ENSP00000331614;ENSP00000356150;ENSP00000356436;ENSP00000361850;ENSP00000366307;ENSP00000416561;ENSP00000433488;ENSP00000493623;ENSP00000494125;ENSP00000494609;ENSP00000494750	NFKB1;HRG;TUBA4A;RAC2;STAT6;PIEZO1;IGLL1;IKZF1;MDM4;PLA2G4A;PLAU;THBD;CFB;FLI1;FYB1;TPM4;ABCC4;ACTB	95;98;214;110;96;59;81;71;50;89;52;91;137;54;215
ENSG00000197122	SRC	ENSP00000362680	MONDO_0014837	thrombocytopenia 6	MONDO_0005046	immune system disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000256078;ENSP00000257749;ENSP00000289104;ENSP00000295025;ENSP00000300134;ENSP00000315112;ENSP00000329312;ENSP00000331614;ENSP00000339467;ENSP00000339477;ENSP00000344544;ENSP00000356150;ENSP00000366307;ENSP00000370034;ENSP00000378845;ENSP00000404833;ENSP00000412237;ENSP00000416561;ENSP00000419260;ENSP00000482657	NFKB1;RAC2;KRAS;BACH2;MRAS;REL;STAT6;RNF31;IGLL1;IKZF1;RHOG;ICOSLG;IKZF3;MDM4;THBD;TLR7;LAT;TAPBP;IL10;CFB;PIK3CG;MAP3K14	95;110;297;70;98;96;43;81;71;53;50;100;62;52;69
ENSG00000197122	SRC	ENSP00000362680	MONDO_0014837	thrombocytopenia 6	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000264932;ENSP00000331614	NFKB1;SDHA;IKZF1	95;45;71
ENSG00000197122	SRC	ENSP00000362668	MONDO_0014837	thrombocytopenia 6	MONDO_0003900	connective tissue disorder	False	ENSP00000369889;ENSP00000370034;ENSP00000412237	COL2A1;TLR7;IL10	84;100;52
ENSG00000197122	SRC	ENSP00000362668	MONDO_0014837	thrombocytopenia 6	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000232003;ENSP00000249373;ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000287936;ENSP00000289104;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000341838;ENSP00000346694;ENSP00000356150;ENSP00000356899;ENSP00000363071;ENSP00000364524;ENSP00000369889;ENSP00000380367	HRG;SMO;KRAS;WNT5A;HYAL1;HMGCR;MRAS;ACTC1;JAG2;FGFR3;TNNI3;HNRNPA2B1;MDM4;DDR2;DES;PAX7;COL2A1;MYH2	98;71;297;92;110;49;70;90;53;50;292;51;183;84;79
ENSG00000197122	SRC	ENSP00000362668	MONDO_0014837	thrombocytopenia 6	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000248437;ENSP00000249071;ENSP00000300134;ENSP00000301015;ENSP00000329312;ENSP00000331614;ENSP00000356150;ENSP00000356436;ENSP00000361850;ENSP00000366307;ENSP00000416561;ENSP00000433488;ENSP00000493623;ENSP00000494125;ENSP00000494609;ENSP00000494750	NFKB1;HRG;TUBA4A;RAC2;STAT6;PIEZO1;IGLL1;IKZF1;MDM4;PLA2G4A;PLAU;THBD;CFB;FLI1;FYB1;TPM4;ABCC4;ACTB	95;98;214;110;96;59;81;71;50;89;52;91;137;54;215
ENSG00000197122	SRC	ENSP00000362668	MONDO_0014837	thrombocytopenia 6	MONDO_0005046	immune system disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000256078;ENSP00000257749;ENSP00000289104;ENSP00000295025;ENSP00000300134;ENSP00000315112;ENSP00000329312;ENSP00000331614;ENSP00000339467;ENSP00000339477;ENSP00000344544;ENSP00000356150;ENSP00000366307;ENSP00000370034;ENSP00000378845;ENSP00000404833;ENSP00000412237;ENSP00000416561;ENSP00000419260;ENSP00000482657	NFKB1;RAC2;KRAS;BACH2;MRAS;REL;STAT6;RNF31;IGLL1;IKZF1;RHOG;ICOSLG;IKZF3;MDM4;THBD;TLR7;LAT;TAPBP;IL10;CFB;PIK3CG;MAP3K14	95;110;297;70;98;96;43;81;71;53;50;100;62;52;69
ENSG00000197122	SRC	ENSP00000362668	MONDO_0014837	thrombocytopenia 6	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000264932;ENSP00000331614	NFKB1;SDHA;IKZF1	95;45;71
ENSG00000197122	SRC	ENSP00000362659	MONDO_0014837	thrombocytopenia 6	MONDO_0003900	connective tissue disorder	False	ENSP00000369889;ENSP00000370034;ENSP00000412237	COL2A1;TLR7;IL10	84;100;52
ENSG00000197122	SRC	ENSP00000362659	MONDO_0014837	thrombocytopenia 6	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000232003;ENSP00000249373;ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000287936;ENSP00000289104;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000341838;ENSP00000346694;ENSP00000356150;ENSP00000356899;ENSP00000363071;ENSP00000364524;ENSP00000369889;ENSP00000380367	HRG;SMO;KRAS;WNT5A;HYAL1;HMGCR;MRAS;ACTC1;JAG2;FGFR3;TNNI3;HNRNPA2B1;MDM4;DDR2;DES;PAX7;COL2A1;MYH2	98;71;297;92;110;49;70;90;53;50;292;51;183;84;79
ENSG00000197122	SRC	ENSP00000362659	MONDO_0014837	thrombocytopenia 6	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000248437;ENSP00000249071;ENSP00000300134;ENSP00000301015;ENSP00000329312;ENSP00000331614;ENSP00000356150;ENSP00000356436;ENSP00000361850;ENSP00000366307;ENSP00000416561;ENSP00000433488;ENSP00000493623;ENSP00000494125;ENSP00000494609;ENSP00000494750	NFKB1;HRG;TUBA4A;RAC2;STAT6;PIEZO1;IGLL1;IKZF1;MDM4;PLA2G4A;PLAU;THBD;CFB;FLI1;FYB1;TPM4;ABCC4;ACTB	95;98;214;110;96;59;81;71;50;89;52;91;137;54;215
ENSG00000197122	SRC	ENSP00000362659	MONDO_0014837	thrombocytopenia 6	MONDO_0005046	immune system disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000256078;ENSP00000257749;ENSP00000289104;ENSP00000295025;ENSP00000300134;ENSP00000315112;ENSP00000329312;ENSP00000331614;ENSP00000339467;ENSP00000339477;ENSP00000344544;ENSP00000356150;ENSP00000366307;ENSP00000370034;ENSP00000378845;ENSP00000404833;ENSP00000412237;ENSP00000416561;ENSP00000419260;ENSP00000482657	NFKB1;RAC2;KRAS;BACH2;MRAS;REL;STAT6;RNF31;IGLL1;IKZF1;RHOG;ICOSLG;IKZF3;MDM4;THBD;TLR7;LAT;TAPBP;IL10;CFB;PIK3CG;MAP3K14	95;110;297;70;98;96;43;81;71;53;50;100;62;52;69
ENSG00000197122	SRC	ENSP00000362659	MONDO_0014837	thrombocytopenia 6	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000264932;ENSP00000331614	NFKB1;SDHA;IKZF1	95;45;71
ENSG00000197122	SRC	ENSP00000350941	MONDO_0014837	thrombocytopenia 6	MONDO_0003900	connective tissue disorder	False	ENSP00000369889;ENSP00000370034;ENSP00000412237	COL2A1;TLR7;IL10	84;100;52
ENSG00000197122	SRC	ENSP00000350941	MONDO_0014837	thrombocytopenia 6	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000232003;ENSP00000249373;ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000287936;ENSP00000289104;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000341838;ENSP00000346694;ENSP00000356150;ENSP00000356899;ENSP00000363071;ENSP00000364524;ENSP00000369889;ENSP00000380367	HRG;SMO;KRAS;WNT5A;HYAL1;HMGCR;MRAS;ACTC1;JAG2;FGFR3;TNNI3;HNRNPA2B1;MDM4;DDR2;DES;PAX7;COL2A1;MYH2	98;71;297;92;110;49;70;90;53;50;292;51;183;84;79
ENSG00000197122	SRC	ENSP00000350941	MONDO_0014837	thrombocytopenia 6	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000248437;ENSP00000249071;ENSP00000300134;ENSP00000301015;ENSP00000329312;ENSP00000331614;ENSP00000356150;ENSP00000356436;ENSP00000361850;ENSP00000366307;ENSP00000416561;ENSP00000433488;ENSP00000493623;ENSP00000494125;ENSP00000494609;ENSP00000494750	NFKB1;HRG;TUBA4A;RAC2;STAT6;PIEZO1;IGLL1;IKZF1;MDM4;PLA2G4A;PLAU;THBD;CFB;FLI1;FYB1;TPM4;ABCC4;ACTB	95;98;214;110;96;59;81;71;50;89;52;91;137;54;215
ENSG00000197122	SRC	ENSP00000350941	MONDO_0014837	thrombocytopenia 6	MONDO_0005046	immune system disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000256078;ENSP00000257749;ENSP00000289104;ENSP00000295025;ENSP00000300134;ENSP00000315112;ENSP00000329312;ENSP00000331614;ENSP00000339467;ENSP00000339477;ENSP00000344544;ENSP00000356150;ENSP00000366307;ENSP00000370034;ENSP00000378845;ENSP00000404833;ENSP00000412237;ENSP00000416561;ENSP00000419260;ENSP00000482657	NFKB1;RAC2;KRAS;BACH2;MRAS;REL;STAT6;RNF31;IGLL1;IKZF1;RHOG;ICOSLG;IKZF3;MDM4;THBD;TLR7;LAT;TAPBP;IL10;CFB;PIK3CG;MAP3K14	95;110;297;70;98;96;43;81;71;53;50;100;62;52;69
ENSG00000197122	SRC	ENSP00000350941	MONDO_0014837	thrombocytopenia 6	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000264932;ENSP00000331614	NFKB1;SDHA;IKZF1	95;45;71
ENSG00000163482	STK36	ENSP00000375954	MONDO_0030332	ciliary dyskinesia, primary, 46	MONDO_0005087	respiratory system disorder	False	ENSP00000270115	LRRC56	56
ENSG00000163482	STK36	ENSP00000295709	MONDO_0030332	ciliary dyskinesia, primary, 46	MONDO_0005087	respiratory system disorder	False	ENSP00000270115	LRRC56	56
ENSG00000163482	STK36	ENSP00000394095	MONDO_0030332	ciliary dyskinesia, primary, 46	MONDO_0005087	respiratory system disorder	False	ENSP00000270115	LRRC56	56
ENSG00000175600	SUGCT	ENSP00000385222	MONDO_0009283	glutaric acidemia type 3			False			
ENSG00000175600	SUGCT	ENSP00000486291	MONDO_0009283	glutaric acidemia type 3			False			
ENSG00000175600	SUGCT	ENSP00000338475	MONDO_0009283	glutaric acidemia type 3			False			
ENSG00000178726	THBD	ENSP00000366307	MONDO_0013775	thrombomodulin-related bleeding disorder	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000233838;ENSP00000249071;ENSP00000300134;ENSP00000331614;ENSP00000356436;ENSP00000361850;ENSP00000362680;ENSP00000393333;ENSP00000416561;ENSP00000494750	NFKB1;GGCX;RAC2;STAT6;IKZF1;PLA2G4A;PLAU;SRC;TBXA2R;CFB;ACTB	98;91;78;79;95;87;94;49;103
ENSG00000064419	TNPO3	ENSP00000265388	MONDO_0015151	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000346694	HNRNPA2B1	68
ENSG00000064419	TNPO3	ENSP00000265388	MONDO_0015151	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0005071	nervous system disorder	False	ENSP00000283131;ENSP00000346694	SMARCA5;HNRNPA2B1	91;68
ENSG00000064419	TNPO3	ENSP00000418646	MONDO_0015151	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000346694	HNRNPA2B1	68
ENSG00000064419	TNPO3	ENSP00000418646	MONDO_0015151	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0005071	nervous system disorder	False	ENSP00000283131;ENSP00000346694	SMARCA5;HNRNPA2B1	91;68
ENSG00000167460	TPM4	ENSP00000494125	MONDO_0100487	TPM4-related platelet disorder	MONDO_0005570	hematologic disorder	False	ENSP00000249071;ENSP00000361850;ENSP00000362680;ENSP00000494750	RAC2;PLAU;SRC;ACTB	91;61;137;192
ENSG00000167460	TPM4	ENSP00000495347	MONDO_0100487	TPM4-related platelet disorder	MONDO_0005570	hematologic disorder	False	ENSP00000249071;ENSP00000361850;ENSP00000362680;ENSP00000494750	RAC2;PLAU;SRC;ACTB	91;61;137;192
ENSG00000158022	TRIM63	ENSP00000363390	MONDO_0005045	hypertrophic cardiomyopathy	MONDO_0002081	musculoskeletal system disorder	True	ENSP00000155840;ENSP00000258888;ENSP00000261448;ENSP00000268661;ENSP00000290378;ENSP00000341838;ENSP00000351022;ENSP00000363071;ENSP00000364524;ENSP00000380367	KCNQ1;ALPK3;CASQ2;RPL3L;ACTC1;TNNI3;TPM1;DES;PAX7;MYH2	100;54;71;126;250;474;91;230;52;51
ENSG00000158022	TRIM63	ENSP00000363390	MONDO_0005045	hypertrophic cardiomyopathy	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000258888;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000290378;ENSP00000333984;ENSP00000341838;ENSP00000351022;ENSP00000363071	KCNQ1;ALPK3;CASQ2;CACNA1C;RPL3L;ACTC1;TRDN;TNNI3;TPM1;DES	100;54;71;53;126;250;474;91;230
ENSG00000159650	UROC1	ENSP00000290868	MONDO_0010167	urocanic aciduria			False			
ENSG00000159650	UROC1	ENSP00000373073	MONDO_0010167	urocanic aciduria			False			
ENSG00000164961	WASHC5	ENSP00000318016	MONDO_0011339	hereditary spastic paraplegia 8	MONDO_0005071	nervous system disorder	False			
ENSG00000095397	WHRN	ENSP00000265134	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000259698;ENSP00000280772;ENSP00000449079;ENSP00000466561;ENSP00000493594	RIPOR2;ANK3;RDH12;CEACAM16;MYH14	45;99;47;108
ENSG00000095397	WHRN	ENSP00000265134	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000259698;ENSP00000466561;ENSP00000493594	RIPOR2;CEACAM16;MYH14	45;99;108
ENSG00000095397	WHRN	ENSP00000265134	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000256707;ENSP00000259698;ENSP00000280772;ENSP00000286628;ENSP00000288139;ENSP00000449079;ENSP00000466561;ENSP00000493594	KIDINS220;RIPOR2;ANK3;KCNMA1;CACNA1D;RDH12;CEACAM16;MYH14	99;45;127;80;47;108
ENSG00000095397	WHRN	ENSP00000354623	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000259698;ENSP00000280772;ENSP00000449079;ENSP00000466561;ENSP00000493594	RIPOR2;ANK3;RDH12;CEACAM16;MYH14	45;99;47;108
ENSG00000095397	WHRN	ENSP00000354623	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000259698;ENSP00000466561;ENSP00000493594	RIPOR2;CEACAM16;MYH14	45;99;108
ENSG00000095397	WHRN	ENSP00000354623	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000256707;ENSP00000259698;ENSP00000280772;ENSP00000286628;ENSP00000288139;ENSP00000449079;ENSP00000466561;ENSP00000493594	KIDINS220;RIPOR2;ANK3;KCNMA1;CACNA1D;RDH12;CEACAM16;MYH14	99;45;127;80;47;108
ENSG00000095397	WHRN	ENSP00000363170	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000259698;ENSP00000280772;ENSP00000449079;ENSP00000466561;ENSP00000493594	RIPOR2;ANK3;RDH12;CEACAM16;MYH14	45;99;47;108
ENSG00000095397	WHRN	ENSP00000363170	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000259698;ENSP00000466561;ENSP00000493594	RIPOR2;CEACAM16;MYH14	45;99;108
ENSG00000095397	WHRN	ENSP00000363170	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000256707;ENSP00000259698;ENSP00000280772;ENSP00000286628;ENSP00000288139;ENSP00000449079;ENSP00000466561;ENSP00000493594	KIDINS220;RIPOR2;ANK3;KCNMA1;CACNA1D;RDH12;CEACAM16;MYH14	99;45;127;80;47;108
ENSG00000114251	WNT5A	ENSP00000264634	MONDO_0008389	autosomal dominant Robinow syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000242261;ENSP00000249373;ENSP00000256078;ENSP00000268603;ENSP00000289104;ENSP00000299441;ENSP00000300057;ENSP00000321797;ENSP00000339824;ENSP00000352565;ENSP00000359424;ENSP00000369889;ENSP00000386170;ENSP00000442954;ENSP00000463051	TWIST1;SMO;KRAS;CDH11;MRAS;DCHS1;MESP1;FGF8;FGFR3;HAND2;CHUK;COL2A1;TBX20;APC2;GDF2	92;173;95;70;89;67;50;49;47;58;79
ENSG00000114251	WNT5A	ENSP00000264634	MONDO_0008389	autosomal dominant Robinow syndrome	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000242261;ENSP00000249373;ENSP00000256078;ENSP00000289104;ENSP00000328169;ENSP00000339824;ENSP00000346839;ENSP00000362680;ENSP00000364524;ENSP00000369889;ENSP00000386170	TWIST1;SMO;KRAS;MRAS;JAG2;FGFR3;FN1;SRC;PAX7;COL2A1;TBX20	92;173;95;89;94;49;46;55;47
ENSG00000114251	WNT5A	ENSP00000417310	MONDO_0008389	autosomal dominant Robinow syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000242261;ENSP00000249373;ENSP00000256078;ENSP00000268603;ENSP00000289104;ENSP00000299441;ENSP00000300057;ENSP00000321797;ENSP00000339824;ENSP00000352565;ENSP00000359424;ENSP00000369889;ENSP00000386170;ENSP00000442954;ENSP00000463051	TWIST1;SMO;KRAS;CDH11;MRAS;DCHS1;MESP1;FGF8;FGFR3;HAND2;CHUK;COL2A1;TBX20;APC2;GDF2	92;173;95;70;89;67;50;49;47;58;79
