	gene_name	hgnc_id	disease_label	mondo_disease_id	classification	chromosome	start	end	strand	gene_id	transcript_id	protein_id	uniprot_id	entrez_id	mondo_ancestor_id	ancestor_label	case/control
13221	DMD	HGNC:2928	progressive muscular dystrophy	MONDO_0016106	Definitive	X	31097677.0	33339609.0	-	ENSG00000198947	ENST00000361471	ENSP00000354464	P11532	1756	MONDO_0005071	nervous system disorder	case
13222	DMD	HGNC:2928	progressive muscular dystrophy	MONDO_0016106	Definitive	X	31097677.0	33339609.0	-	ENSG00000198947	ENST00000378680	ENSP00000367951	P11532	1756	MONDO_0002081	musculoskeletal system disorder	case
13223	DMD	HGNC:2928	progressive muscular dystrophy	MONDO_0016106	Definitive	X	31097677.0	33339609.0	-	ENSG00000198947	ENST00000378680	ENSP00000367951	P11532	1756	MONDO_0005071	nervous system disorder	case
13224	DNAJB11	HGNC:14889	autosomal dominant polycystic kidney disease	MONDO_0004691	Definitive	3	186567403.0	186585800.0	+	ENSG00000090520	ENST00000439351	ENSP00000414398	Q9UBS4	51726	MONDO_0002118	urinary system disorder	case
13225	DNAJB11	HGNC:14889	autosomal dominant polycystic kidney disease	MONDO_0004691	Definitive	3	186567403.0	186585800.0	+	ENSG00000090520	ENST00000265028	ENSP00000265028	Q9UBS4	51726	MONDO_0002118	urinary system disorder	case
13226	DNAJB6	HGNC:14888	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0015151	Definitive	7	157335381.0	157417439.0	+	ENSG00000105993	ENST00000429029	ENSP00000397556	O75190	10049	MONDO_0002081	musculoskeletal system disorder	case
13227	DNAJB6	HGNC:14888	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0015151	Definitive	7	157335381.0	157417439.0	+	ENSG00000105993	ENST00000429029	ENSP00000397556	O75190	10049	MONDO_0005071	nervous system disorder	case
13228	DNAJB6	HGNC:14888	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0015151	Definitive	7	157335381.0	157417439.0	+	ENSG00000105993	ENST00000262177	ENSP00000262177	O75190	10049	MONDO_0002081	musculoskeletal system disorder	case
13229	DNAJB6	HGNC:14888	muscular dystrophy, limb-girdle, autosomal dominant	MONDO_0015151	Definitive	7	157335381.0	157417439.0	+	ENSG00000105993	ENST00000262177	ENSP00000262177	O75190	10049	MONDO_0005071	nervous system disorder	case
13230	DNM1	HGNC:2972	developmental and epileptic encephalopathy	MONDO_0100062	Definitive	9	128191655.0	128255248.0	+	ENSG00000106976	ENST00000475805	ENSP00000419225	Q05193	1759	MONDO_0005071	nervous system disorder	case
13231	DNM1	HGNC:2972	developmental and epileptic encephalopathy	MONDO_0100062	Definitive	9	128191655.0	128255248.0	+	ENSG00000106976	ENST00000341179	ENSP00000345680	Q05193	1759	MONDO_0005071	nervous system disorder	case
13232	DNM1	HGNC:2972	developmental and epileptic encephalopathy	MONDO_0100062	Definitive	9	128191655.0	128255248.0	+	ENSG00000106976	ENST00000372923	ENSP00000362014	Q05193	1759	MONDO_0005071	nervous system disorder	case
13233	DNM1	HGNC:2972	developmental and epileptic encephalopathy	MONDO_0100062	Definitive	9	128191655.0	128255248.0	+	ENSG00000106976	ENST00000393594	ENSP00000377219	Q05193	1759	MONDO_0005071	nervous system disorder	case
13234	DNM1	HGNC:2972	developmental and epileptic encephalopathy	MONDO_0100062	Definitive	9	128191655.0	128255248.0	+	ENSG00000106976	ENST00000486160	ENSP00000420045	Q05193	1759	MONDO_0005071	nervous system disorder	case
13235	DNM1	HGNC:2972	developmental and epileptic encephalopathy	MONDO_0100062	Definitive	9	128191655.0	128255248.0	+	ENSG00000106976	ENST00000627543	ENSP00000487310	Q05193	1759	MONDO_0005071	nervous system disorder	case
13236	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000375735	ENSP00000364887	Q8NCM8	79659	MONDO_0005087	respiratory system disorder	case
13237	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000375735	ENSP00000364887	Q8NCM8	79659	MONDO_0002081	musculoskeletal system disorder	case
13238	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000375735	ENSP00000364887	Q8NCM8	79659	MONDO_0002118	urinary system disorder	case
13239	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000650373	ENSP00000497174	Q8NCM8	79659	MONDO_0005087	respiratory system disorder	case
13240	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000650373	ENSP00000497174	Q8NCM8	79659	MONDO_0002081	musculoskeletal system disorder	case
13241	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000650373	ENSP00000497174	Q8NCM8	79659	MONDO_0002118	urinary system disorder	case
13242	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000334267	ENSP00000334021	Q8NCM8	79659	MONDO_0005087	respiratory system disorder	case
13243	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000334267	ENSP00000334021	Q8NCM8	79659	MONDO_0002081	musculoskeletal system disorder	case
13244	DYNC2H1	HGNC:2962	asphyxiating thoracic dystrophy 3	MONDO_0013127	Definitive	11	103109410.0	103479863.0	+	ENSG00000187240	ENST00000334267	ENSP00000334021	Q8NCM8	79659	MONDO_0002118	urinary system disorder	case
13245	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000258104	ENSP00000258104	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13246	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000258104	ENSP00000258104	O75923	8291	MONDO_0005071	nervous system disorder	case
13247	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409582	ENSP00000386547	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13248	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409582	ENSP00000386547	O75923	8291	MONDO_0005071	nervous system disorder	case
13249	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409762	ENSP00000387137	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13250	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409762	ENSP00000387137	O75923	8291	MONDO_0005071	nervous system disorder	case
13251	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000413539	ENSP00000407046	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13252	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000413539	ENSP00000407046	O75923	8291	MONDO_0005071	nervous system disorder	case
13253	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000429174	ENSP00000398305	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13254	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000429174	ENSP00000398305	O75923	8291	MONDO_0005071	nervous system disorder	case
13255	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000410020	ENSP00000386881	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13256	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000410020	ENSP00000386881	O75923	8291	MONDO_0005071	nervous system disorder	case
13257	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000394120	ENSP00000377678	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13258	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000394120	ENSP00000377678	O75923	8291	MONDO_0005071	nervous system disorder	case
13259	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409366	ENSP00000386512	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13260	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409366	ENSP00000386512	O75923	8291	MONDO_0005071	nervous system disorder	case
13261	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409651	ENSP00000386683	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13262	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409651	ENSP00000386683	O75923	8291	MONDO_0005071	nervous system disorder	case
13263	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409744	ENSP00000386285	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13264	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000409744	ENSP00000386285	O75923	8291	MONDO_0005071	nervous system disorder	case
13265	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000410041	ENSP00000386617	O75923	8291	MONDO_0002081	musculoskeletal system disorder	case
13266	DYSF	HGNC:3097	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	Definitive	2	71453561.0	71686763.0	+	ENSG00000135636	ENST00000410041	ENSP00000386617	O75923	8291	MONDO_0005071	nervous system disorder	case
13267	DZIP1L	HGNC:26551	autosomal recessive polycystic kidney disease	MONDO_0009889	Definitive	3	138061990.0	138115818.0	-	ENSG00000158163	ENST00000327532	ENSP00000332148	Q8IYY4	199221	MONDO_0002118	urinary system disorder	case
13268	DZIP1L	HGNC:26551	autosomal recessive polycystic kidney disease	MONDO_0009889	Definitive	3	138061990.0	138115818.0	-	ENSG00000158163	ENST00000469243	ENSP00000419486	Q8IYY4	199221	MONDO_0002118	urinary system disorder	case
13269	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000377211	ENSP00000366416	P24530	1910	MONDO_0021147	disorder of development or morphogenesis	control
13270	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000377211	ENSP00000366416	P24530	1910	MONDO_0004335	digestive system disorder	control
13271	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000646948	ENSP00000493895	P24530	1910	MONDO_0021147	disorder of development or morphogenesis	control
13272	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000646948	ENSP00000493895	P24530	1910	MONDO_0004335	digestive system disorder	control
13273	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000646607	ENSP00000493527	P24530	1910	MONDO_0021147	disorder of development or morphogenesis	control
13274	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000646607	ENSP00000493527	P24530	1910	MONDO_0004335	digestive system disorder	control
13275	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000646605	ENSP00000494278	P24530	1910	MONDO_0021147	disorder of development or morphogenesis	control
13276	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000646605	ENSP00000494278	P24530	1910	MONDO_0004335	digestive system disorder	control
13277	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000626030	ENSP00000486202	P24530	1910	MONDO_0021147	disorder of development or morphogenesis	control
13278	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000626030	ENSP00000486202	P24530	1910	MONDO_0004335	digestive system disorder	control
13279	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000475537	ENSP00000487082	P24530	1910	MONDO_0021147	disorder of development or morphogenesis	control
13280	EDNRB	HGNC:3180	Waardenburg syndrome type 4A	MONDO_0010192	Moderate	13	77895481.0	77975529.0	-	ENSG00000136160	ENST00000475537	ENSP00000487082	P24530	1910	MONDO_0004335	digestive system disorder	control
13281	EFEMP1	HGNC:3218	open-angle glaucoma	MONDO_0005338	Moderate	2	55865967.0	55924139.0	-	ENSG00000115380	ENST00000394555	ENSP00000378058	Q12805	2202	MONDO_0002022	disorder of orbital region	control
13282	EFEMP1	HGNC:3218	open-angle glaucoma	MONDO_0005338	Moderate	2	55865967.0	55924139.0	-	ENSG00000115380	ENST00000394555	ENSP00000378058	Q12805	2202	MONDO_0024458	disorder of visual system	control
13283	EFEMP1	HGNC:3218	open-angle glaucoma	MONDO_0005338	Moderate	2	55865967.0	55924139.0	-	ENSG00000115380	ENST00000355426	ENSP00000347596	Q12805	2202	MONDO_0002022	disorder of orbital region	control
13284	EFEMP1	HGNC:3218	open-angle glaucoma	MONDO_0005338	Moderate	2	55865967.0	55924139.0	-	ENSG00000115380	ENST00000355426	ENSP00000347596	Q12805	2202	MONDO_0024458	disorder of visual system	control
13285	EFHC1	HGNC:16406	epilepsy	MONDO_0005027	Refuted	6	52362123.0	52529886.0	+	ENSG00000096093	ENST00000636489	ENSP00000489998	Q5JVL4	114327	MONDO_0005071	nervous system disorder	control
13286	EFHC1	HGNC:16406	epilepsy	MONDO_0005027	Refuted	6	52362123.0	52529886.0	+	ENSG00000096093	ENST00000371068	ENSP00000360107	Q5JVL4	114327	MONDO_0005071	nervous system disorder	control
13287	EFHC1	HGNC:16406	epilepsy	MONDO_0005027	Refuted	6	52362123.0	52529886.0	+	ENSG00000096093	ENST00000636954	ENSP00000489966	Q5JVL4	114327	MONDO_0005071	nervous system disorder	control
13288	EFHC1	HGNC:16406	epilepsy	MONDO_0005027	Refuted	6	52362123.0	52529886.0	+	ENSG00000096093	ENST00000538167	ENSP00000444521	Q5JVL4	114327	MONDO_0005071	nervous system disorder	control
13289	ELOVL4	HGNC:14415	ELOVL4-related maculopathy	MONDO_0700227	Definitive	6	79914814.0	79947553.0	-	ENSG00000118402	ENST00000369816	ENSP00000358831	Q9GZR5	6785	MONDO_0002022	disorder of orbital region	case
13290	ELOVL4	HGNC:14415	ELOVL4-related maculopathy	MONDO_0700227	Definitive	6	79914814.0	79947553.0	-	ENSG00000118402	ENST00000369816	ENSP00000358831	Q9GZR5	6785	MONDO_0002025	psychiatric disorder	case
13291	ELOVL4	HGNC:14415	ELOVL4-related maculopathy	MONDO_0700227	Definitive	6	79914814.0	79947553.0	-	ENSG00000118402	ENST00000369816	ENSP00000358831	Q9GZR5	6785	MONDO_0024458	disorder of visual system	case
13292	ELOVL4	HGNC:14415	ELOVL4-related maculopathy	MONDO_0700227	Definitive	6	79914814.0	79947553.0	-	ENSG00000118402	ENST00000369816	ENSP00000358831	Q9GZR5	6785	MONDO_0005071	nervous system disorder	case
13293	EXOC2	HGNC:24968	complex neurodevelopmental disorder	MONDO_0100038	Limited	6	485154.0	693139.0	-	ENSG00000112685	ENST00000230449	ENSP00000230449	Q96KP1	55770	MONDO_0005071	nervous system disorder	
13294	F12	HGNC:3530	hereditary angioedema type 3	MONDO_0012526	Definitive	5	177402133.0	177416583.0	-	ENSG00000131187	ENST00000253496	ENSP00000253496	P00748	2161	MONDO_0002051	integumentary system disorder	case
13295	F12	HGNC:3530	hereditary angioedema type 3	MONDO_0012526	Definitive	5	177402133.0	177416583.0	-	ENSG00000131187	ENST00000253496	ENSP00000253496	P00748	2161	MONDO_0004995	cardiovascular disorder	case
13296	FIG4	HGNC:16873	Charcot-Marie-Tooth disease	MONDO_0015626	Definitive	6	109690609.0	109878098.0	+	ENSG00000112367	ENST00000230124	ENSP00000230124	Q92562	9896	MONDO_0005071	nervous system disorder	case
13297	FKRP	HGNC:17997	myopathy caused by variation in FKRP	MONDO_0700066	Definitive	19	46746046.0	46776988.0	+	ENSG00000181027	ENST00000391909	ENSP00000375776	Q9H9S5	79147	MONDO_0002081	musculoskeletal system disorder	case
13298	FKRP	HGNC:17997	myopathy caused by variation in FKRP	MONDO_0700066	Definitive	19	46746046.0	46776988.0	+	ENSG00000181027	ENST00000318584	ENSP00000326570	Q9H9S5	79147	MONDO_0002081	musculoskeletal system disorder	case
13299	FKTN	HGNC:3622	myopathy caused by variation in FKTN	MONDO_0700067	Definitive	9	105558122.0	105653820.0	+	ENSG00000106692	ENST00000357998	ENSP00000350687	O75072	2218	MONDO_0002081	musculoskeletal system disorder	case
13300	FKTN	HGNC:3622	myopathy caused by variation in FKTN	MONDO_0700067	Definitive	9	105558122.0	105653820.0	+	ENSG00000106692	ENST00000357998	ENSP00000350687	O75072	2218	MONDO_0005071	nervous system disorder	case
13301	FKTN	HGNC:3622	myopathy caused by variation in FKTN	MONDO_0700067	Definitive	9	105558122.0	105653820.0	+	ENSG00000106692	ENST00000223528	ENSP00000223528	O75072	2218	MONDO_0002081	musculoskeletal system disorder	case
13302	FKTN	HGNC:3622	myopathy caused by variation in FKTN	MONDO_0700067	Definitive	9	105558122.0	105653820.0	+	ENSG00000106692	ENST00000223528	ENSP00000223528	O75072	2218	MONDO_0005071	nervous system disorder	case
13303	FKTN	HGNC:3622	myopathy caused by variation in FKTN	MONDO_0700067	Definitive	9	105558122.0	105653820.0	+	ENSG00000106692	ENST00000448551	ENSP00000399140	O75072	2218	MONDO_0002081	musculoskeletal system disorder	case
13304	FKTN	HGNC:3622	myopathy caused by variation in FKTN	MONDO_0700067	Definitive	9	105558122.0	105653820.0	+	ENSG00000106692	ENST00000448551	ENSP00000399140	O75072	2218	MONDO_0005071	nervous system disorder	case
13305	FLI1	HGNC:3749	bleeding disorder, platelet-type, 21	MONDO_0054577	Moderate	11	128686535.0	128813267.0	+	ENSG00000151702	ENST00000344954	ENSP00000339627	Q01543	2313	MONDO_0005570	hematologic disorder	control
13306	FLI1	HGNC:3749	bleeding disorder, platelet-type, 21	MONDO_0054577	Moderate	11	128686535.0	128813267.0	+	ENSG00000151702	ENST00000281428	ENSP00000281428	Q01543	2313	MONDO_0005570	hematologic disorder	control
13307	FLI1	HGNC:3749	bleeding disorder, platelet-type, 21	MONDO_0054577	Moderate	11	128686535.0	128813267.0	+	ENSG00000151702	ENST00000527786	ENSP00000433488	Q01543	2313	MONDO_0005570	hematologic disorder	control
13308	FLI1	HGNC:3749	bleeding disorder, platelet-type, 21	MONDO_0054577	Moderate	11	128686535.0	128813267.0	+	ENSG00000151702	ENST00000534087	ENSP00000432950	Q01543	2313	MONDO_0005570	hematologic disorder	control
13309	FLT4	HGNC:3767	congenital heart defects, multiple types, 7	MONDO_0032913	Definitive	5	180601506.0	180649624.0	-	ENSG00000037280	ENST00000261937	ENSP00000261937	P35916	2324			case
13310	FLT4	HGNC:3767	congenital heart defects, multiple types, 7	MONDO_0032913	Definitive	5	180601506.0	180649624.0	-	ENSG00000037280	ENST00000393347	ENSP00000377016	P35916	2324			case
