gene_id	gene_name	disease_label	mondo_disease_id	efo_ancestor_id	efo_ancestor_label	gwas_association	gwas_id_efo	gwas_label	l2g_score
ENSG00000182621	PLCB1	developmental and epileptic encephalopathy	MONDO_0100062	EFO_0000618	nervous system disease	True	MONDO_0005277;EFO_0009607;MONDO_0004631;MONDO_0005090;EFO_0004143;EFO_0003870	migraine disorder;pituitary gland disease;tongue cancer;schizophrenia;carpal tunnel syndrome;brain aneurysm	0.2756506953213125;0.0723636086339775;0.17829414626962214;0.8525887634968906;0.11506834465915905;0.8465593902035339
ENSG00000182866	LCK	severe combined immunodeficiency due to LCK deficiency	MONDO_0014334	EFO_0000540	immune system disease	False			
ENSG00000182871	COL18A1	Knobloch syndrome 1	MONDO_0800167	EFO_0000524	head and neck disorder	False			
ENSG00000182871	COL18A1	Knobloch syndrome 1	MONDO_0800167	EFO_0000618	nervous system disease	True	EFO_0009570	tympanic membrane disease	0.7344147974066334
ENSG00000182871	COL18A1	Knobloch syndrome 1	MONDO_0800167	MONDO_0024458	disorder of visual system	False			
ENSG00000182944	EWSR1	amyotrophic lateral sclerosis	MONDO_0004976	EFO_0000618	nervous system disease	False			
ENSG00000182957	SPATA13	primary angle-closure glaucoma	MONDO_0001868	EFO_0000524	head and neck disorder	True	EFO_0004683	wet macular degeneration	0.5908021278802866
ENSG00000182957	SPATA13	primary angle-closure glaucoma	MONDO_0001868	MONDO_0024458	disorder of visual system	True	EFO_0004683	wet macular degeneration	0.5908021278802866
ENSG00000183010	PYCR1	autosomal recessive cutis laxa type 2B	MONDO_0013051	EFO_0009676	musculoskeletal system disease	False			
ENSG00000183010	PYCR1	autosomal recessive cutis laxa type 2B	MONDO_0013051	EFO_0010285	integumentary system disease	False			
ENSG00000183010	PYCR1	autosomal recessive cutis laxa type 2B	MONDO_0013051	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000183044	ABAT	developmental and epileptic encephalopathy	MONDO_0100062	EFO_0000618	nervous system disease	False			
ENSG00000183072	NKX2-5	NKX2.5-related congenital, conduction and myopathic heart disease	MONDO_0800441	EFO_0000319	cardiovascular disease	True	EFO_0000275;EFO_0003911;EFO_1001976;EFO_0003144;HP_0004763;MONDO_0000465;EFO_0009493;MONDO_0005277;EFO_0005137	atrial fibrillation;atrial flutter;cardioembolic stroke;heart failure;Paroxysmal supraventricular tachycardia;atrioventricular block;paroxysmal tachycardia;migraine disorder;conduction system disorder	0.8551588999953725;0.8044872244650599;0.8140347425244314;0.8220672289920228;0.6446965931768878;0.8576771465023286;0.8541445864374844;0.7875292156408061;0.8214350022941145
ENSG00000183072	NKX2-5	NKX2.5-related congenital, conduction and myopathic heart disease	MONDO_0800441	EFO_0009676	musculoskeletal system disease	True	EFO_0005137	conduction system disorder	0.8214350022941145
ENSG00000183072	NKX2-5	dilated cardiomyopathy	MONDO_0005021	EFO_0000319	cardiovascular disease	True	EFO_0000275;EFO_0003911;EFO_1001976;EFO_0003144;HP_0004763;MONDO_0000465;EFO_0009493;MONDO_0005277;EFO_0005137	atrial fibrillation;atrial flutter;cardioembolic stroke;heart failure;Paroxysmal supraventricular tachycardia;atrioventricular block;paroxysmal tachycardia;migraine disorder;conduction system disorder	0.8551588999953725;0.8044872244650599;0.8140347425244314;0.8220672289920228;0.6446965931768878;0.8576771465023286;0.8541445864374844;0.7875292156408061;0.8214350022941145
ENSG00000183072	NKX2-5	dilated cardiomyopathy	MONDO_0005021	EFO_0009676	musculoskeletal system disease	True	EFO_0005137	conduction system disorder	0.8214350022941145
ENSG00000183091	NEB	congenital structural myopathy	MONDO_0002921	EFO_0009676	musculoskeletal system disease	True	EFO_0007493;EFO_1001792	spondylolisthesis;femoral neck fracture	0.842502365043923;0.9065320762179532
ENSG00000183091	NEB	nemaline myopathy 2	MONDO_0009725	EFO_0000618	nervous system disease	False			
ENSG00000183091	NEB	nemaline myopathy 2	MONDO_0009725	EFO_0009676	musculoskeletal system disease	True	EFO_0007493;EFO_1001792	spondylolisthesis;femoral neck fracture	0.842502365043923;0.9065320762179532
ENSG00000183161	FANCF	Fanconi anemia complementation group F	MONDO_0011325	EFO_0000540	immune system disease	False			
ENSG00000183161	FANCF	Fanconi anemia complementation group F	MONDO_0011325	EFO_0005803	hematologic disease	False			
ENSG00000183161	FANCF	Fanconi anemia complementation group F	MONDO_0011325	EFO_0009676	musculoskeletal system disease	False	EFO_0000318	cardiomyopathy	0.1301452554937434
ENSG00000183161	FANCF	Fanconi anemia complementation group F	MONDO_0011325	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000183230	CTNNA3	arrhythmogenic right ventricular cardiomyopathy	MONDO_0016587	EFO_0000319	cardiovascular disease	True	EFO_0000275;EFO_0003911;EFO_0000668;EFO_0004269;EFO_0003914	atrial fibrillation;atrial flutter;preeclampsia;cardiac arrhythmia;atherosclerosis	0.8763981001992573;0.8723133695969026;0.8525887634968906;0.6376321668170037;0.8278849726027037
ENSG00000183230	CTNNA3	arrhythmogenic right ventricular cardiomyopathy	MONDO_0016587	EFO_0009676	musculoskeletal system disease	True	EFO_0005423;EFO_1000941	adolescent idiopathic scoliosis;frozen shoulder	0.2419410104459241;0.7621756313716687
ENSG00000183230	CTNNA3	congenital heart disease	MONDO_0005453	EFO_0000319	cardiovascular disease	True	EFO_0000275;EFO_0003911;EFO_0000668;EFO_0004269;EFO_0003914	atrial fibrillation;atrial flutter;preeclampsia;cardiac arrhythmia;atherosclerosis	0.8763981001992573;0.8723133695969026;0.8525887634968906;0.6376321668170037;0.8278849726027037
ENSG00000183230	CTNNA3	congenital heart disease	MONDO_0005453	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000183258	DDX41	DDX41-related hematologic malignancy predisposition syndrome	MONDO_0014809	MONDO_0045024	cancer or benign tumor	False			
ENSG00000183337	BCOR	microphthalmia, syndromic 2	MONDO_0010261	EFO_0000524	head and neck disorder	False			
ENSG00000183337	BCOR	microphthalmia, syndromic 2	MONDO_0010261	MONDO_0024458	disorder of visual system	False			
ENSG00000183454	GRIN2A	complex neurodevelopmental disorder	MONDO_0100038	EFO_0000618	nervous system disease	True	MONDO_0005090;EFO_0003888;MONDO_0001703;MONDO_0004985;EFO_0003756	schizophrenia;attention deficit hyperactivity disorder;color vision disorder;bipolar disorder;autism spectrum disorder	0.7734803303427055;0.8058734717996104;0.08005835029147597;0.7913297862486857
ENSG00000183691	NOG	NOG-related symphalangism spectrum disorder	MONDO_0100521	EFO_0009676	musculoskeletal system disease	True	MONDO_0005178;EFO_1000786;EFO_0004616;MONDO_0007915	osteoarthritis;osteoarthritis, hip;osteoarthritis, knee;systemic lupus erythematosus	0.09787436443686957;0.530836274374088;0.1650456336261809;0.3820395343854163
ENSG00000183735	TBK1	frontotemporal dementia and/or amyotrophic lateral sclerosis 4	MONDO_0014641	EFO_0000618	nervous system disease	True	MONDO_0004976;EFO_0009606	amyotrophic lateral sclerosis;macular degeneration	0.7191806769023865;0.05199012020268996
ENSG00000183765	CHEK2	CHEK2-related cancer predisposition	MONDO_0700271	MONDO_0045024	cancer or benign tumor	True	EFO_0003893;EFO_1000849;EFO_0003869;MONDO_0002367;EFO_0007355;MONDO_0008315;MONDO_0002165;EFO_0000305;MONDO_0004992;EFO_0000708;EFO_0002890;EFO_0004251;EFO_1000649;MONDO_0007254;EFO_0000095;EFO_0001071;MONDO_0008903;EFO_0000284;EFO_0005952;EFO_0000731;EFO_0003841;EFO_0000565;EFO_0001663;EFO_0000479;EFO_0003851;EFO_1000363;EFO_0000641;MONDO_0021116;EFO_1001516;EFO_0001378;EFO_0002916;MONDO_0002108;MONDO_0021462;EFO_0000349;MONDO_0021469;MONDO_0044881;EFO_0000432;EFO_1000116;EFO_0005922;EFO_0004289;EFO_0001642;EFO_0004288;EFO_0010819;EFO_0000574;MONDO_0056806;EFO_1000650;EFO_0002496;EFO_0002429;MONDO_0004046;EFO_0004284;EFO_0000707	ovarian neoplasm;bronchial neoplasm;breast neoplasm;kidney cancer;male reproductive organ cancer;prostate cancer;rectal neoplasm;breast carcinoma;cancer;squamous cell lung carcinoma;renal carcinoma;myeloproliferative disorder;estrogen-receptor positive breast cancer;breast cancer;chronic lymphocytic leukemia;lung carcinoma;lung cancer;benign prostatic hyperplasia;non-Hodgkins lymphoma;uterine fibroid;thyroid neoplasm;leukemia;prostate carcinoma;essential thrombocythemia;meningeal neoplasm;Malignant Urinary System Neoplasm;papillary thyroid carcinoma;luminal A breast carcinoma;ovarian serous carcinoma;multiple myeloma;esophageal carcinoma;thyroid cancer;benign neoplasm of rectum;clear cell renal carcinoma;benign neoplasm of anus;hematopoietic and lymphoid cell neoplasm;breast ductal carcinoma in situ;Benign Ovarian Neoplasm;esophageal squamous cell carcinoma;lymphoid leukemia;lymphoid neoplasm;colonic neoplasm;clonal hematopoiesis;lymphoma;non-small cell squamous lung carcinoma;estrogen-receptor negative breast cancer;actinic keratosis;polycythemia vera;childhood brain meningioma;upper aerodigestive tract neoplasm;squamous cell carcinoma	0.06111865565130735;0.5028157363696694;0.9239739228867369;0.29094693194521243;0.9116150129334509;0.20455062411839484;0.7482640068599726;0.10435837284183484;0.909247112419834;0.20976566362415824;0.609486081862913;0.8286508251367556;0.4764745335405368;0.8937921733664349;0.9732900283148656;0.9324415658426687;0.4575941495618552;0.5807843025490007;0.9616267957894531;0.8580428580667044;0.05943505619339528;0.35708167528562496;0.4135400475575746;0.7377045562199119;0.9628816313538544;0.49197254596610523;0.11815848555266732;0.07434966924878625;0.8063355730477477;0.6586584211937574;0.2774757451749555;0.6070429563202655;0.3610594703015051;0.5924616900341362;0.8901425499540316;0.12525690332560271;0.6543943197797767;0.8823335463663923;0.9193323543924313;0.5373064570887219;0.8898936758098981
ENSG00000183765	CHEK2	familial ovarian cancer	MONDO_0016248	EFO_0000512	reproductive system disease	True	EFO_0003893;EFO_0007355;MONDO_0008315;EFO_0008560;EFO_0009003;EFO_0000284;EFO_0000731;EFO_0001663;EFO_0000660;EFO_1001516;EFO_1000116	ovarian neoplasm;male reproductive organ cancer;prostate cancer;female infertility;ovarian dysfunction;benign prostatic hyperplasia;uterine fibroid;prostate carcinoma;polycystic ovary syndrome;ovarian serous carcinoma;Benign Ovarian Neoplasm	0.06111865565130735;0.9116150129334509;0.20455062411839484;0.9324415658426687;0.7995468636506495;0.7482640068599726;0.5807843025490007;0.05943505619339528;0.9152716628930228;0.11815848555266732;0.5924616900341362
ENSG00000183765	CHEK2	familial ovarian cancer	MONDO_0016248	EFO_0001379	endocrine system disease	True	EFO_0003893;EFO_0009003;EFO_0003841;EFO_0000660;MONDO_0000334;EFO_0000641;EFO_1001516;MONDO_0002108;EFO_0004705;EFO_1000116;MONDO_0001658	ovarian neoplasm;ovarian dysfunction;thyroid neoplasm;polycystic ovary syndrome;multinodular goiter;papillary thyroid carcinoma;ovarian serous carcinoma;thyroid cancer;hypothyroidism;Benign Ovarian Neoplasm;nontoxic goiter	0.06111865565130735;0.7995468636506495;0.9616267957894531;0.9152716628930228;0.1766948675520364;0.9628816313538544;0.11815848555266732;0.4764745335405368;0.4136032331080687;0.5924616900341362;0.8786161450554342
ENSG00000183765	CHEK2	familial ovarian cancer	MONDO_0016248	MONDO_0045024	cancer or benign tumor	True	EFO_0003893;EFO_1000849;EFO_0003869;MONDO_0002367;EFO_0007355;MONDO_0008315;MONDO_0002165;EFO_0000305;MONDO_0004992;EFO_0000708;EFO_0002890;EFO_0004251;EFO_1000649;MONDO_0007254;EFO_0000095;EFO_0001071;MONDO_0008903;EFO_0000284;EFO_0005952;EFO_0000731;EFO_0003841;EFO_0000565;EFO_0001663;EFO_0000479;EFO_0003851;EFO_1000363;EFO_0000641;MONDO_0021116;EFO_1001516;EFO_0001378;EFO_0002916;MONDO_0002108;MONDO_0021462;EFO_0000349;MONDO_0021469;MONDO_0044881;EFO_0000432;EFO_1000116;EFO_0005922;EFO_0004289;EFO_0001642;EFO_0004288;EFO_0010819;EFO_0000574;MONDO_0056806;EFO_1000650;EFO_0002496;EFO_0002429;MONDO_0004046;EFO_0004284;EFO_0000707	ovarian neoplasm;bronchial neoplasm;breast neoplasm;kidney cancer;male reproductive organ cancer;prostate cancer;rectal neoplasm;breast carcinoma;cancer;squamous cell lung carcinoma;renal carcinoma;myeloproliferative disorder;estrogen-receptor positive breast cancer;breast cancer;chronic lymphocytic leukemia;lung carcinoma;lung cancer;benign prostatic hyperplasia;non-Hodgkins lymphoma;uterine fibroid;thyroid neoplasm;leukemia;prostate carcinoma;essential thrombocythemia;meningeal neoplasm;Malignant Urinary System Neoplasm;papillary thyroid carcinoma;luminal A breast carcinoma;ovarian serous carcinoma;multiple myeloma;esophageal carcinoma;thyroid cancer;benign neoplasm of rectum;clear cell renal carcinoma;benign neoplasm of anus;hematopoietic and lymphoid cell neoplasm;breast ductal carcinoma in situ;Benign Ovarian Neoplasm;esophageal squamous cell carcinoma;lymphoid leukemia;lymphoid neoplasm;colonic neoplasm;clonal hematopoiesis;lymphoma;non-small cell squamous lung carcinoma;estrogen-receptor negative breast cancer;actinic keratosis;polycythemia vera;childhood brain meningioma;upper aerodigestive tract neoplasm;squamous cell carcinoma	0.06111865565130735;0.5028157363696694;0.9239739228867369;0.29094693194521243;0.9116150129334509;0.20455062411839484;0.7482640068599726;0.10435837284183484;0.909247112419834;0.20976566362415824;0.609486081862913;0.8286508251367556;0.4764745335405368;0.8937921733664349;0.9732900283148656;0.9324415658426687;0.4575941495618552;0.5807843025490007;0.9616267957894531;0.8580428580667044;0.05943505619339528;0.35708167528562496;0.4135400475575746;0.7377045562199119;0.9628816313538544;0.49197254596610523;0.11815848555266732;0.07434966924878625;0.8063355730477477;0.6586584211937574;0.2774757451749555;0.6070429563202655;0.3610594703015051;0.5924616900341362;0.8901425499540316;0.12525690332560271;0.6543943197797767;0.8823335463663923;0.9193323543924313;0.5373064570887219;0.8898936758098981
ENSG00000183765	CHEK2	hereditary nonpolyposis colon cancer	MONDO_0018630	EFO_0000405	digestive system disease	True	MONDO_0002165;EFO_0002916;MONDO_0021462;MONDO_0021469;EFO_0005922;EFO_0004288	rectal neoplasm;esophageal carcinoma;benign neoplasm of rectum;benign neoplasm of anus;esophageal squamous cell carcinoma;colonic neoplasm	0.7482640068599726;0.8063355730477477;0.6586584211937574;0.6070429563202655;0.8901425499540316;0.6543943197797767
ENSG00000183765	CHEK2	hereditary nonpolyposis colon cancer	MONDO_0018630	MONDO_0045024	cancer or benign tumor	True	EFO_0003893;EFO_1000849;EFO_0003869;MONDO_0002367;EFO_0007355;MONDO_0008315;MONDO_0002165;EFO_0000305;MONDO_0004992;EFO_0000708;EFO_0002890;EFO_0004251;EFO_1000649;MONDO_0007254;EFO_0000095;EFO_0001071;MONDO_0008903;EFO_0000284;EFO_0005952;EFO_0000731;EFO_0003841;EFO_0000565;EFO_0001663;EFO_0000479;EFO_0003851;EFO_1000363;EFO_0000641;MONDO_0021116;EFO_1001516;EFO_0001378;EFO_0002916;MONDO_0002108;MONDO_0021462;EFO_0000349;MONDO_0021469;MONDO_0044881;EFO_0000432;EFO_1000116;EFO_0005922;EFO_0004289;EFO_0001642;EFO_0004288;EFO_0010819;EFO_0000574;MONDO_0056806;EFO_1000650;EFO_0002496;EFO_0002429;MONDO_0004046;EFO_0004284;EFO_0000707	ovarian neoplasm;bronchial neoplasm;breast neoplasm;kidney cancer;male reproductive organ cancer;prostate cancer;rectal neoplasm;breast carcinoma;cancer;squamous cell lung carcinoma;renal carcinoma;myeloproliferative disorder;estrogen-receptor positive breast cancer;breast cancer;chronic lymphocytic leukemia;lung carcinoma;lung cancer;benign prostatic hyperplasia;non-Hodgkins lymphoma;uterine fibroid;thyroid neoplasm;leukemia;prostate carcinoma;essential thrombocythemia;meningeal neoplasm;Malignant Urinary System Neoplasm;papillary thyroid carcinoma;luminal A breast carcinoma;ovarian serous carcinoma;multiple myeloma;esophageal carcinoma;thyroid cancer;benign neoplasm of rectum;clear cell renal carcinoma;benign neoplasm of anus;hematopoietic and lymphoid cell neoplasm;breast ductal carcinoma in situ;Benign Ovarian Neoplasm;esophageal squamous cell carcinoma;lymphoid leukemia;lymphoid neoplasm;colonic neoplasm;clonal hematopoiesis;lymphoma;non-small cell squamous lung carcinoma;estrogen-receptor negative breast cancer;actinic keratosis;polycythemia vera;childhood brain meningioma;upper aerodigestive tract neoplasm;squamous cell carcinoma	0.06111865565130735;0.5028157363696694;0.9239739228867369;0.29094693194521243;0.9116150129334509;0.20455062411839484;0.7482640068599726;0.10435837284183484;0.909247112419834;0.20976566362415824;0.609486081862913;0.8286508251367556;0.4764745335405368;0.8937921733664349;0.9732900283148656;0.9324415658426687;0.4575941495618552;0.5807843025490007;0.9616267957894531;0.8580428580667044;0.05943505619339528;0.35708167528562496;0.4135400475575746;0.7377045562199119;0.9628816313538544;0.49197254596610523;0.11815848555266732;0.07434966924878625;0.8063355730477477;0.6586584211937574;0.2774757451749555;0.6070429563202655;0.3610594703015051;0.5924616900341362;0.8901425499540316;0.12525690332560271;0.6543943197797767;0.8823335463663923;0.9193323543924313;0.5373064570887219;0.8898936758098981
ENSG00000183785	TUBA8	polymicrogyria with optic nerve hypoplasia	MONDO_0013172	EFO_0000618	nervous system disease	False			
ENSG00000183785	TUBA8	polymicrogyria with optic nerve hypoplasia	MONDO_0013172	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000183873	SCN5A	Brugada syndrome	MONDO_0015263	EFO_0000319	cardiovascular disease	True	MONDO_0015263;EFO_0003911;EFO_0000275;HP_0004763;EFO_0004269;EFO_0009493;MONDO_0000465;EFO_0003777	Brugada syndrome;atrial flutter;atrial fibrillation;Paroxysmal supraventricular tachycardia;cardiac arrhythmia;paroxysmal tachycardia;atrioventricular block;heart disease	0.7109679481607741;0.22213977178035482;0.7377969556636395;0.6396636173954511;0.6760546542873869;0.8365535179137917;0.07895713977548281;0.9627048401112936
